"ID","CONSTELLATION_ID","CONSTELLATION_NAME","REGION_ID","REGION_NAME","SYSTEM_ID","SYSTEM_NAME"
"2901","20000522","Orvanne","10000044","Solitude","30003581","Postouvin"
"2902","20000522","Orvanne","10000044","Solitude","30003582","Odinesyn"
"2903","20000522","Orvanne","10000044","Solitude","30003583","Weraroix"
"2904","20000522","Orvanne","10000044","Solitude","30003584","Sarline"
"2905","20000522","Orvanne","10000044","Solitude","30003585","Aeter"
"2906","20000522","Orvanne","10000044","Solitude","30003586","Gererique"
"2907","20000522","Orvanne","10000044","Solitude","30003587","Harner"
"2908","20000523","Goins","10000044","Solitude","30003588","Yvaeroure"
"2909","20000523","Goins","10000044","Solitude","30003589","Vecodie"
"2910","20000523","Goins","10000044","Solitude","30003590","Arasare"
"2911","20000523","Goins","10000044","Solitude","30003591","Yvelet"
"2912","20000523","Goins","10000044","Solitude","30003592","Lazer"
"2913","20000523","Goins","10000044","Solitude","30003593","Stoure"
"2914","20000524","Elerelle","10000044","Solitude","30003594","Heluene"
"2915","20000524","Elerelle","10000044","Solitude","30003595","Arittant"
"2916","20000524","Elerelle","10000044","Solitude","30003596","Oruse"
"2917","20000524","Elerelle","10000044","Solitude","30003597","Hare"
"2918","20000524","Elerelle","10000044","Solitude","30003598","Ogaria"
"2919","20000524","Elerelle","10000044","Solitude","30003599","Faurulle"
"2920","20000524","Elerelle","10000044","Solitude","30003600","Agaullores"
"2921","20000524","Elerelle","10000044","Solitude","30003601","Babirmoult"
"2922","20000525","Mobrault","10000044","Solitude","30003602","Ratillose"
"2923","20000525","Mobrault","10000044","Solitude","30003603","Ondree"
"2924","20000525","Mobrault","10000044","Solitude","30003604","Pochelympe"
"2925","20000525","Mobrault","10000044","Solitude","30003605","Eggheron"
"2926","20000525","Mobrault","10000044","Solitude","30003606","Toustain"
"2927","20000525","Mobrault","10000044","Solitude","30003607","Straloin"
"2928","20000271","5VN-B7","10000022","Stain","30001831","DSS-EZ"
"2929","20000271","5VN-B7","10000022","Stain","30001832","MB4D-4"
"2930","20000271","5VN-B7","10000022","Stain","30001833","LGK-VP"
"2931","20000271","5VN-B7","10000022","Stain","30001834","E-C0SR"
"2932","20000271","5VN-B7","10000022","Stain","30001835","X1E-OQ"
"2933","20000271","5VN-B7","10000022","Stain","30001836","VTGN-U"
"2934","20000271","5VN-B7","10000022","Stain","30001837","0Y1-M7"
"2935","20000272","41JS-R","10000022","Stain","30001838","Q-Q2S6"
"2936","20000272","41JS-R","10000022","Stain","30001839","WHG2-7"
"2937","20000272","41JS-R","10000022","Stain","30001840","9RQ-L8"
"2938","20000272","41JS-R","10000022","Stain","30001841","32-GI9"
"2939","20000272","41JS-R","10000022","Stain","30001842","TG-Z23"
"2940","20000272","41JS-R","10000022","Stain","30001843","IP-MVJ"
"2941","20000272","41JS-R","10000022","Stain","30001844","4J-ZC9"
"2942","20000273","H26A-B","10000022","Stain","30001845","7R5-7R"
"2943","20000273","H26A-B","10000022","Stain","30001846","Y1-UQ2"
"2944","20000273","H26A-B","10000022","Stain","30001847","HM-UVD"
"2945","20000273","H26A-B","10000022","Stain","30001848","G-ME2K"
"2946","20000273","H26A-B","10000022","Stain","30001849","WNS-7J"
"2947","20000273","H26A-B","10000022","Stain","30001850","57M7-W"
"2948","20000274","Y-2D6Q","10000022","Stain","30001851","JS-E8E"
"2949","20000274","Y-2D6Q","10000022","Stain","30001852","FV-SE8"
"2950","20000274","Y-2D6Q","10000022","Stain","30001853","FZSW-Y"
"2951","20000274","Y-2D6Q","10000022","Stain","30001854","UF-KKH"
"2952","20000274","Y-2D6Q","10000022","Stain","30001855","O5Y3-W"
"2953","20000274","Y-2D6Q","10000022","Stain","30001856","0GN-VO"
"2954","20000275","U7L-MQ","10000022","Stain","30001857","9U6-SV"
"2955","20000275","U7L-MQ","10000022","Stain","30001858","4GQ-XQ"
"2956","20000275","U7L-MQ","10000022","Stain","30001859","R8-5XF"
"2957","20000275","U7L-MQ","10000022","Stain","30001860","2IGP-1"
"2958","20000275","U7L-MQ","10000022","Stain","30001861","Z2-QQP"
"2959","20000275","U7L-MQ","10000022","Stain","30001862","GDEW-0"
"2960","20000275","U7L-MQ","10000022","Stain","30001863","PSJ-10"
"2961","20000275","U7L-MQ","10000022","Stain","30001864","2-V0KY"
"2962","20000275","U7L-MQ","10000022","Stain","30001865","U-WLT9"
"2963","20000275","U7L-MQ","10000022","Stain","30001866","ZG8Q-N"
"2964","20000276","XJ-0RG","10000022","Stain","30001867","40GX-P"
"2965","20000276","XJ-0RG","10000022","Stain","30001868","37S-KO"
"2966","20000276","XJ-0RG","10000022","Stain","30001869","4J9-DK"
"2967","20000276","XJ-0RG","10000022","Stain","30001870","A-GPTM"
"2968","20000276","XJ-0RG","10000022","Stain","30001871","HQ-TDJ"
"2969","20000276","XJ-0RG","10000022","Stain","30001872","WBLF-0"
"2970","20000277","H-QXM7","10000022","Stain","30001873","GDO-7H"
"2971","20000277","H-QXM7","10000022","Stain","30001874","NZG-LF"
"2972","20000277","H-QXM7","10000022","Stain","30001875","UJM-RD"
"2973","20000277","H-QXM7","10000022","Stain","30001876","L0AD-B"
"2974","20000277","H-QXM7","10000022","Stain","30001877","8ZO-CK"
"2975","20000277","H-QXM7","10000022","Stain","30001878","WEQT-K"
"2976","20000277","H-QXM7","10000022","Stain","30001879","8O-OSG"
"2977","20000278","T-L301","10000022","Stain","30001880","1H-I12"
"2978","20000278","T-L301","10000022","Stain","30001881","D9D-GD"
"2979","20000278","T-L301","10000022","Stain","30001882","4A-XJ6"
"2980","20000278","T-L301","10000022","Stain","30001883","GU-54G"
"2981","20000278","T-L301","10000022","Stain","30001884","7-X3RN"
"2982","20000278","T-L301","10000022","Stain","30001885","BF-FVB"
"2983","20000278","T-L301","10000022","Stain","30001886","9O-ZTS"
"2984","20000279","QO-17V","10000022","Stain","30001887","8KQR-O"
"2985","20000279","QO-17V","10000022","Stain","30001888","F9SX-1"
"2986","20000279","QO-17V","10000022","Stain","30001889","0G-A25"
"2987","20000279","QO-17V","10000022","Stain","30001890","WJO0-G"
"2988","20000279","QO-17V","10000022","Stain","30001891","S91-TI"
"2989","20000279","QO-17V","10000022","Stain","30001892","V1V-6F"
"2990","20000280","VH1-NS","10000022","Stain","30001893","S-DLKC"
"2991","20000280","VH1-NS","10000022","Stain","30001894","42-UOW"
"2992","20000280","VH1-NS","10000022","Stain","30001895","CBGG-0"
"2993","20000280","VH1-NS","10000022","Stain","30001896","A4UG-O"
"2994","20000280","VH1-NS","10000022","Stain","30001897","W-VXL9"
"2995","20000280","VH1-NS","10000022","Stain","30001898","U2-BJ2"
"2996","20000281","Q4IG-S","10000022","Stain","30001899","UKYS-5"
"2997","20000281","Q4IG-S","10000022","Stain","30001900","RV5-DW"
"2998","20000281","Q4IG-S","10000022","Stain","30001901","KP-FQ1"
"2999","20000281","Q4IG-S","10000022","Stain","30001902","RLDS-R"
"3000","20000281","Q4IG-S","10000022","Stain","30001903","QM-O7J"
"3001","20000281","Q4IG-S","10000022","Stain","30001904","0-7XA8"
"3002","20000282","JG-ZLG","10000022","Stain","30001905","X5O1-L"
"3003","20000282","JG-ZLG","10000022","Stain","30001906","F-TVAP"
"3004","20000282","JG-ZLG","10000022","Stain","30001907","6Y-0TW"
"3005","20000282","JG-ZLG","10000022","Stain","30001908","TL-T9Z"
"3006","20000282","JG-ZLG","10000022","Stain","30001909","E7-WSY"
"3007","20000282","JG-ZLG","10000022","Stain","30001910","B-G1LG"
"3008","20000283","V-H3V0","10000022","Stain","30001911","T-8UOF"
"3009","20000283","V-H3V0","10000022","Stain","30001912","DP-2WP"
"3010","20000283","V-H3V0","10000022","Stain","30001913","MMR-LZ"
"3011","20000283","V-H3V0","10000022","Stain","30001914","I-ME3L"
"3012","20000283","V-H3V0","10000022","Stain","30001915","YE17-R"
"3013","20000283","V-H3V0","10000022","Stain","30001916","T7-JNB"
"3014","20000283","V-H3V0","10000022","Stain","30001917","LB0-A1"
"3015","20000283","V-H3V0","10000022","Stain","30001918","S-BWWQ"
"3016","20000283","V-H3V0","10000022","Stain","30001919","Z-R96X"
"3017","20000283","V-H3V0","10000022","Stain","30001920","J-AYLV"
"3018","20000283","V-H3V0","10000022","Stain","30001921","DABV-N"
"3019","20000283","V-H3V0","10000022","Stain","30001922","ZH-KEV"
"3020","20000284","W-ULNA","10000022","Stain","30001923","LC-1ED"
"3021","20000284","W-ULNA","10000022","Stain","30001924","RPS-0K"
"3022","20000284","W-ULNA","10000022","Stain","30001925","VNPF-7"
"3023","20000284","W-ULNA","10000022","Stain","30001926","CJF-1P"
"3024","20000284","W-ULNA","10000022","Stain","30001927","U6-FCE"
"3025","20000284","W-ULNA","10000022","Stain","30001928","L6B-0N"
"3026","20000284","W-ULNA","10000022","Stain","30001929","Z-XMUC"
"3027","20000284","W-ULNA","10000022","Stain","30001930","6QBH-S"
"3028","20000285","SB3-IH","10000022","Stain","30001931","RRWI-5"
"3029","20000285","SB3-IH","10000022","Stain","30001932","Y-4U62"
"3030","20000285","SB3-IH","10000022","Stain","30001933","EAWE-2"
"3031","20000285","SB3-IH","10000022","Stain","30001934","I-3FET"
"3032","20000285","SB3-IH","10000022","Stain","30001935","QCKK-T"
"3033","20000285","SB3-IH","10000022","Stain","30001936","RP-H66"
"3034","20000286","Z01V-Z","10000022","Stain","30001937","JU-UYK"
"3035","20000286","Z01V-Z","10000022","Stain","30001938","O-FTHE"
"3036","20000286","Z01V-Z","10000022","Stain","30001939","W-Q233"
"3037","20000286","Z01V-Z","10000022","Stain","30001940","4XW2-D"
"3038","20000286","Z01V-Z","10000022","Stain","30001941","J5NU-K"
"3039","20000286","Z01V-Z","10000022","Stain","30001942","EOT-XL"
"3040","20000286","Z01V-Z","10000022","Stain","30001943","RVRE-Z"
"3041","20000286","Z01V-Z","10000022","Stain","30001944","B-2UL0"
"3042","20000286","Z01V-Z","10000022","Stain","30001945","L-A9FS"
"3043","20000286","Z01V-Z","10000022","Stain","30001946","OOO-FS"
"3044","20000286","Z01V-Z","10000022","Stain","30001947","373Z-7"
"3045","20000287","WF-OP4","10000022","Stain","30001948","JVJ2-N"
"3046","20000287","WF-OP4","10000022","Stain","30001949","2B-3M4"
"3047","20000287","WF-OP4","10000022","Stain","30001950","A-XASO"
"3048","20000287","WF-OP4","10000022","Stain","30001951","5J-UEX"
"3049","20000287","WF-OP4","10000022","Stain","30001952","1H4V-O"
"3050","20000287","WF-OP4","10000022","Stain","30001953","LGL-SD"
"3051","20000287","WF-OP4","10000022","Stain","30001954","A-DZA8"
"3052","20000287","WF-OP4","10000022","Stain","30001955","O-CT8N"
"3053","20000288","R-IZDC","10000022","Stain","30001956","Z-6YQC"
"3054","20000288","R-IZDC","10000022","Stain","30001957","F7-ICZ"
"3055","20000288","R-IZDC","10000022","Stain","30001958","XFBE-T"
"3056","20000288","R-IZDC","10000022","Stain","30001959","T-NNJZ"
"3057","20000288","R-IZDC","10000022","Stain","30001960","DK6W-I"
"3058","20000288","R-IZDC","10000022","Stain","30001961","0T-LIB"
"3059","20000288","R-IZDC","10000022","Stain","30001962","NRT4-U"
"3060","20000478","Z-6NQ6","10000041","Syndicate","30003268","MHC-R3"
"3061","20000478","Z-6NQ6","10000041","Syndicate","30003269","F67E-Q"
"3062","20000478","Z-6NQ6","10000041","Syndicate","30003270","6E-578"
"3063","20000478","Z-6NQ6","10000041","Syndicate","30003271","Poitot"
"3064","20000478","Z-6NQ6","10000041","Syndicate","30003272","ZVN5-H"
"3065","20000478","Z-6NQ6","10000041","Syndicate","30003273","ATY-2U"
"3066","20000478","Z-6NQ6","10000041","Syndicate","30003274","X-BV98"
"3067","20000478","Z-6NQ6","10000041","Syndicate","30003275","2X-PQG"
"3068","20000478","Z-6NQ6","10000041","Syndicate","30003276","FD-MLJ"
"3069","20000478","Z-6NQ6","10000041","Syndicate","30003277","PF-346"
"3070","20000478","Z-6NQ6","10000041","Syndicate","30003278","X-M2LR"
"3071","20000478","Z-6NQ6","10000041","Syndicate","30003279","K5-JRD"
"3072","20000479","2-M6DE","10000041","Syndicate","30003280","6-CZ49"
"3073","20000479","2-M6DE","10000041","Syndicate","30003281","EZA-FM"
"3074","20000479","2-M6DE","10000041","Syndicate","30003282","8-JYPM"
"3075","20000479","2-M6DE","10000041","Syndicate","30003283","PVH8-0"
"3076","20000479","2-M6DE","10000041","Syndicate","30003284","M2-CF1"
"3077","20000479","2-M6DE","10000041","Syndicate","30003285","JH-M2W"
"3078","20000480","Y4Y7-Q","10000041","Syndicate","30003286","PC9-AY"
"3079","20000480","Y4Y7-Q","10000041","Syndicate","30003287","T22-QI"
"3080","20000480","Y4Y7-Q","10000041","Syndicate","30003288","X-PYH5"
"3081","20000480","Y4Y7-Q","10000041","Syndicate","30003289","ZN0-SR"
"3082","20000480","Y4Y7-Q","10000041","Syndicate","30003290","5-DSFH"
"3083","20000480","Y4Y7-Q","10000041","Syndicate","30003291","AK-QBU"
"3084","20000481","DS-M4Q","10000041","Syndicate","30003292","QWF-6P"
"3085","20000481","DS-M4Q","10000041","Syndicate","30003293","AAS-8R"
"3086","20000481","DS-M4Q","10000041","Syndicate","30003294","V4-L0X"
"3087","20000481","DS-M4Q","10000041","Syndicate","30003295","PFP-GU"
"3088","20000481","DS-M4Q","10000041","Syndicate","30003296","0EK-NJ"
"3089","20000481","DS-M4Q","10000041","Syndicate","30003297","1-NKVT"
"3090","20000481","DS-M4Q","10000041","Syndicate","30003298","UM-Q7F"
"3091","20000481","DS-M4Q","10000041","Syndicate","30003299","T-LIWS"
"3092","20000481","DS-M4Q","10000041","Syndicate","30003300","KTHT-O"
"3093","20000482","TA-A7V","10000041","Syndicate","30003301","97X-CH"
"3094","20000482","TA-A7V","10000041","Syndicate","30003302","5-T0PZ"
"3095","20000482","TA-A7V","10000041","Syndicate","30003303","6R-PWU"
"3096","20000482","TA-A7V","10000041","Syndicate","30003304","2Q-I6Q"
"3097","20000482","TA-A7V","10000041","Syndicate","30003305","A-ZLHX"
"3098","20000482","TA-A7V","10000041","Syndicate","30003306","UTKS-5"
"3099","20000482","TA-A7V","10000041","Syndicate","30003307","Y9G-KS"
"3100","20000482","TA-A7V","10000041","Syndicate","30003308","I-YGGI"
"3101","20000483","MK7-AO","10000041","Syndicate","30003309","VV-VCR"
"3102","20000483","MK7-AO","10000041","Syndicate","30003310","5-75MB"
"3103","20000483","MK7-AO","10000041","Syndicate","30003311","IIRH-G"
"3104","20000483","MK7-AO","10000041","Syndicate","30003312","35-RK9"
"3105","20000483","MK7-AO","10000041","Syndicate","30003313","XS-XAY"
"3106","20000483","MK7-AO","10000041","Syndicate","30003314","DP34-U"
"3107","20000483","MK7-AO","10000041","Syndicate","30003315","617I-I"
"3108","20000483","MK7-AO","10000041","Syndicate","30003316","6-U2M8"
"3109","20000483","MK7-AO","10000041","Syndicate","30003317","I0AB-R"
"3110","20000483","MK7-AO","10000041","Syndicate","30003318","MXYS-8"
"3111","20000483","MK7-AO","10000041","Syndicate","30003319","A-3ES3"
"3112","20000484","YFN-UN","10000041","Syndicate","30003320","8V-SJJ"
"3113","20000484","YFN-UN","10000041","Syndicate","30003321","5-FGQI"
"3114","20000484","YFN-UN","10000041","Syndicate","30003322","3KNK-A"
"3115","20000484","YFN-UN","10000041","Syndicate","30003323","TXW-EI"
"3116","20000484","YFN-UN","10000041","Syndicate","30003324","3MOG-V"
"3117","20000484","YFN-UN","10000041","Syndicate","30003325","NG-C6Y"
"3118","20000484","YFN-UN","10000041","Syndicate","30003326","XYY-IA"
"3119","20000485","49A-BZ","10000041","Syndicate","30003327","BMNV-P"
"3120","20000485","49A-BZ","10000041","Syndicate","30003328","BY-S36"
"3121","20000485","49A-BZ","10000041","Syndicate","30003329","31-MLU"
"3122","20000485","49A-BZ","10000041","Syndicate","30003330","0LTQ-C"
"3123","20000485","49A-BZ","10000041","Syndicate","30003331","A9D-R0"
"3124","20000485","49A-BZ","10000041","Syndicate","30003332","2P-4LS"
"3125","20000485","49A-BZ","10000041","Syndicate","30003333","RF-GGF"
"3126","20000485","49A-BZ","10000041","Syndicate","30003334","LSC4-P"
"3127","20000485","49A-BZ","10000041","Syndicate","30003335","A-SJ8X"
"3128","20000486","GN-ACS","10000041","Syndicate","30003336","10UZ-P"
"3129","20000486","GN-ACS","10000041","Syndicate","30003337","EN-VOD"
"3130","20000486","GN-ACS","10000041","Syndicate","30003338","9GYL-O"
"3131","20000486","GN-ACS","10000041","Syndicate","30003339","VLGD-R"
"3132","20000486","GN-ACS","10000041","Syndicate","30003340","S-GKKR"
"3133","20000486","GN-ACS","10000041","Syndicate","30003341","9U-TTJ"
"3134","20000487","59H-0G","10000041","Syndicate","30003342","Y-W6GF"
"3135","20000487","59H-0G","10000041","Syndicate","30003343","KFR-ZE"
"3136","20000487","59H-0G","10000041","Syndicate","30003344","KLYN-8"
"3137","20000487","59H-0G","10000041","Syndicate","30003345","D85-VD"
"3138","20000487","59H-0G","10000041","Syndicate","30003346","5-VKCN"
"3139","20000487","59H-0G","10000041","Syndicate","30003347","U0V6-T"
"3140","20000487","59H-0G","10000041","Syndicate","30003348","5KS-AB"
"3141","20000488","QS-FVH","10000041","Syndicate","30003349","0T-AMZ"
"3142","20000488","QS-FVH","10000041","Syndicate","30003350","57-YRU"
"3143","20000488","QS-FVH","10000041","Syndicate","30003351","4L-E5P"
"3144","20000488","QS-FVH","10000041","Syndicate","30003352","UFXF-C"
"3145","20000488","QS-FVH","10000041","Syndicate","30003353","RLL-9R"
"3146","20000488","QS-FVH","10000041","Syndicate","30003354","51-5XG"
"3147","20000489","6-V49K","10000041","Syndicate","30003355","EF-F36"
"3148","20000489","6-V49K","10000041","Syndicate","30003356","3-IN0V"
"3149","20000489","6-V49K","10000041","Syndicate","30003357","Z-QENW"
"3150","20000489","6-V49K","10000041","Syndicate","30003358","D-B7YK"
"3151","20000489","6-V49K","10000041","Syndicate","30003359","DUV-5Y"
"3152","20000489","6-V49K","10000041","Syndicate","30003360","GRNJ-3"
"3153","20000490","SKX-PL","10000041","Syndicate","30003361","VSIG-K"
"3154","20000490","SKX-PL","10000041","Syndicate","30003362","RSS-KA"
"3155","20000490","SKX-PL","10000041","Syndicate","30003363","CIS-7X"
"3156","20000490","SKX-PL","10000041","Syndicate","30003364","DCHR-L"
"3157","20000490","SKX-PL","10000041","Syndicate","30003365","EU0I-T"
"3158","20000490","SKX-PL","10000041","Syndicate","30003366","4-JWWQ"
"3159","20000490","SKX-PL","10000041","Syndicate","30003367","G-6SXJ"
"3160","20000491","JQV5-9","10000041","Syndicate","30003368","S-U8A4"
"3161","20000491","JQV5-9","10000041","Syndicate","30003369","ZV-72W"
"3162","20000491","JQV5-9","10000041","Syndicate","30003370","2G38-I"
"3163","20000491","JQV5-9","10000041","Syndicate","30003371","CY-ZLP"
"3164","20000491","JQV5-9","10000041","Syndicate","30003372","U4-Q2V"
"3165","20000491","JQV5-9","10000041","Syndicate","30003373","98Q-8O"
"3166","20000526","M-J57M","10000045","Tenal","30003608","H1-ESN"
"3167","20000526","M-J57M","10000045","Tenal","30003609","3DR-CR"
"3168","20000526","M-J57M","10000045","Tenal","30003610","RLTG-3"
"3169","20000526","M-J57M","10000045","Tenal","30003611","S-EVIQ"
"3170","20000526","M-J57M","10000045","Tenal","30003612","EOY-BG"
"3171","20000526","M-J57M","10000045","Tenal","30003613","PNS7-J"
"3172","20000526","M-J57M","10000045","Tenal","30003614","IG-ZAM"
"3173","20000526","M-J57M","10000045","Tenal","30003615","0-UVHJ"
"3174","20000526","M-J57M","10000045","Tenal","30003616","NCG-PW"
"3175","20000527","09-4XW","10000045","Tenal","30003617","1QH-0K"
"3176","20000527","09-4XW","10000045","Tenal","30003618","ZH3-BS"
"3177","20000527","09-4XW","10000045","Tenal","30003619","ZJ-QOO"
"3178","20000527","09-4XW","10000045","Tenal","30003620","ZXA-V6"
"3179","20000527","09-4XW","10000045","Tenal","30003621","I1-BE8"
"3180","20000527","09-4XW","10000045","Tenal","30003622","W8O-19"
"3181","20000528","9P57-V","10000045","Tenal","30003623","U1TX-A"
"3182","20000528","9P57-V","10000045","Tenal","30003624","1BWK-S"
"3183","20000528","9P57-V","10000045","Tenal","30003625","KMV-CQ"
"3184","20000528","9P57-V","10000045","Tenal","30003626","RKE-CP"
"3185","20000528","9P57-V","10000045","Tenal","30003627","NV-3KA"
"3186","20000528","9P57-V","10000045","Tenal","30003628","S-1LIO"
"3187","20000529","TJ10-O","10000045","Tenal","30003629","S-KSWL"
"3188","20000529","TJ10-O","10000045","Tenal","30003630","5-O8B1"
"3189","20000529","TJ10-O","10000045","Tenal","30003631","R-YWID"
"3190","20000529","TJ10-O","10000045","Tenal","30003632","30-D5G"
"3191","20000529","TJ10-O","10000045","Tenal","30003633","HB-FSO"
"3192","20000529","TJ10-O","10000045","Tenal","30003634","J1-KJP"
"3193","20000529","TJ10-O","10000045","Tenal","30003635","KW-1MV"
"3194","20000530","X-FHU3","10000045","Tenal","30003636","G06-8Y"
"3195","20000530","X-FHU3","10000045","Tenal","30003637","U-O2DA"
"3196","20000530","X-FHU3","10000045","Tenal","30003638","WV-0R2"
"3197","20000530","X-FHU3","10000045","Tenal","30003639","SZ6-TA"
"3198","20000530","X-FHU3","10000045","Tenal","30003640","6-AOLS"
"3199","20000530","X-FHU3","10000045","Tenal","30003641","IKTD-P"
"3200","20000530","X-FHU3","10000045","Tenal","30003642","33CE-7"
"3201","20000530","X-FHU3","10000045","Tenal","30003643","L-P3XM"
"3202","20000531","GFE-SS","10000045","Tenal","30003644","DCJ-ZT"
"3203","20000531","GFE-SS","10000045","Tenal","30003645","O36A-P"
"3204","20000531","GFE-SS","10000045","Tenal","30003646","Z-LO6I"
"3205","20000531","GFE-SS","10000045","Tenal","30003647","0M-103"
"3206","20000531","GFE-SS","10000045","Tenal","30003648","6OYQ-Z"
"3207","20000531","GFE-SS","10000045","Tenal","30003649","HE5T-A"
"3208","20000532","2-ZRM0","10000045","Tenal","30003650","A-1IJ9"
"3209","20000532","2-ZRM0","10000045","Tenal","30003651","Y-YHZQ"
"3210","20000532","2-ZRM0","10000045","Tenal","30003652","Z-SR1I"
"3211","20000532","2-ZRM0","10000045","Tenal","30003653","GW7P-8"
"3212","20000532","2-ZRM0","10000045","Tenal","30003654","SF-XJS"
"3213","20000532","2-ZRM0","10000045","Tenal","30003655","A1RR-M"
"3214","20000532","2-ZRM0","10000045","Tenal","30003656","AR-5SY"
"3215","20000532","2-ZRM0","10000045","Tenal","30003657","OE-4HB"
"3216","20000533","O-EOI9","10000045","Tenal","30003658","ZK-YQ3"
"3217","20000533","O-EOI9","10000045","Tenal","30003659","MZPH-W"
"3218","20000533","O-EOI9","10000045","Tenal","30003660","W0X-MG"
"3219","20000533","O-EOI9","10000045","Tenal","30003661","JI-1UQ"
"3220","20000533","O-EOI9","10000045","Tenal","30003662","EN-GTB"
"3221","20000533","O-EOI9","10000045","Tenal","30003663","U5-XW7"
"3222","20000534","1D-65L","10000045","Tenal","30003664","JSI-LL"
"3223","20000534","1D-65L","10000045","Tenal","30003665","M-UC0S"
"3224","20000534","1D-65L","10000045","Tenal","30003666","V7-MID"
"3225","20000534","1D-65L","10000045","Tenal","30003667","SY0W-2"
"3226","20000534","1D-65L","10000045","Tenal","30003668","2-3Q2G"
"3227","20000534","1D-65L","10000045","Tenal","30003669","Q1U-IU"
"3228","20000535","E-72A3","10000045","Tenal","30003670","C-XNUA"
"3229","20000535","E-72A3","10000045","Tenal","30003671","7D-PAT"
"3230","20000535","E-72A3","10000045","Tenal","30003672","V-LDEJ"
"3231","20000535","E-72A3","10000045","Tenal","30003673","T-K10W"
"3232","20000535","E-72A3","10000045","Tenal","30003674","P-UCRP"
"3233","20000535","E-72A3","10000045","Tenal","30003675","3-QYVE"
"3234","20000448","Sasen","10000038","The Bleak Lands","30003063","Lamaa"
"3235","20000448","Sasen","10000038","The Bleak Lands","30003064","Tuomuta"
"3236","20000448","Sasen","10000038","The Bleak Lands","30003065","Otelen"
"3237","20000448","Sasen","10000038","The Bleak Lands","30003066","Kuomi"
"3238","20000448","Sasen","10000038","The Bleak Lands","30003067","Huola"
"3239","20000448","Sasen","10000038","The Bleak Lands","30003068","Kourmonen"
"3240","20000448","Sasen","10000038","The Bleak Lands","30003069","Kamela"
"3241","20000449","Vaarma","10000038","The Bleak Lands","30003070","Sosala"
"3242","20000449","Vaarma","10000038","The Bleak Lands","30003071","Anka"
"3243","20000449","Vaarma","10000038","The Bleak Lands","30003072","Iesa"
"3244","20000449","Vaarma","10000038","The Bleak Lands","30003073","Netsalakka"
"3245","20000449","Vaarma","10000038","The Bleak Lands","30003074","Sasiekko"
"3246","20000449","Vaarma","10000038","The Bleak Lands","30003075","Myyhera"
"3247","20000449","Vaarma","10000038","The Bleak Lands","30003076","Gammel"
"3248","20000449","Vaarma","10000038","The Bleak Lands","30003077","Uusanen"
"3249","20000449","Vaarma","10000038","The Bleak Lands","30003078","Erkinen"
"3250","20000449","Vaarma","10000038","The Bleak Lands","30003079","Saikamon"
"3251","20000450","Ichida","10000038","The Bleak Lands","30003080","Jarkkolen"
"3252","20000450","Ichida","10000038","The Bleak Lands","30003081","Ronne"
"3253","20000450","Ichida","10000038","The Bleak Lands","30003082","Hatori"
"3254","20000450","Ichida","10000038","The Bleak Lands","30003083","Junsen"
"3255","20000450","Ichida","10000038","The Bleak Lands","30003084","Malpara"
"3256","20000450","Ichida","10000038","The Bleak Lands","30003085","Hakodan"
"3257","20000451","Tandoiras","10000038","The Bleak Lands","30003086","Sahtogas"
"3258","20000451","Tandoiras","10000038","The Bleak Lands","30003087","Haras"
"3259","20000451","Tandoiras","10000038","The Bleak Lands","30003088","Oyonata"
"3260","20000451","Tandoiras","10000038","The Bleak Lands","30003089","Kurniainen"
"3261","20000451","Tandoiras","10000038","The Bleak Lands","30003090","Saidusairos"
"3262","20000451","Tandoiras","10000038","The Bleak Lands","30003091","Tannakan"
"3263","20000452","Ohvarainen","10000038","The Bleak Lands","30003092","Komaa"
"3264","20000452","Ohvarainen","10000038","The Bleak Lands","30003093","Ayeroilen"
"3265","20000452","Ohvarainen","10000038","The Bleak Lands","30003094","Imata"
"3266","20000452","Ohvarainen","10000038","The Bleak Lands","30003095","Furskeshin"
"3267","20000452","Ohvarainen","10000038","The Bleak Lands","30003096","Kurmaru"
"3268","20000452","Ohvarainen","10000038","The Bleak Lands","30003097","Satalama"
"3269","20000017","Ruomo","10000002","The Forge","30000119","Itamo"
"3270","20000017","Ruomo","10000002","The Forge","30000120","Mitsolen"
"3271","20000017","Ruomo","10000002","The Forge","30000121","Jatate"
"3272","20000017","Ruomo","10000002","The Forge","30000122","Mahtista"
"3273","20000017","Ruomo","10000002","The Forge","30000123","Vaankalen"
"3274","20000017","Ruomo","10000002","The Forge","30000124","Kylmabe"
"3275","20000017","Ruomo","10000002","The Forge","30000125","Ahtulaima"
"3276","20000018","Anttanen","10000002","The Forge","30000126","Geras"
"3277","20000018","Anttanen","10000002","The Forge","30000127","Sirseshin"
"3278","20000018","Anttanen","10000002","The Forge","30000128","Tuuriainas"
"3279","20000018","Anttanen","10000002","The Forge","30000129","Unpas"
"3280","20000018","Anttanen","10000002","The Forge","30000130","Shihuken"
"3281","20000018","Anttanen","10000002","The Forge","30000131","Nomaa"
"3282","20000018","Anttanen","10000002","The Forge","30020141","Senda"
"3283","20000018","Anttanen","10000002","The Forge","30030141","Uitra"
"3284","20000019","Ihilakken","10000002","The Forge","30000132","Ansila"
"3285","20000019","Ihilakken","10000002","The Forge","30000133","Hirtamon"
"3286","20000019","Ihilakken","10000002","The Forge","30000134","Hykkota"
"3287","20000019","Ihilakken","10000002","The Forge","30000135","Outuni"
